firm_id,output,capital,labor,investment,year
9.0,491.33356344805634,13.102389280785161,2.3255055839965797,15.644015184837663,4.0
9.0,555.0913425746002,12.820137164815925,2.599667704212662,17.0934925117277,5.0
9.0,499.67015906030343,11.158682505582808,2.0248692466533176,12.627918980615268,7.0
9.0,478.0929490311861,11.169244867043973,1.7922378611059115,10.029162656609572,8.0
9.0,656.1064862775845,14.35611006708905,2.811726814242696,17.3085751533829,9.0
10.0,13.462424999588176,0.5376227980204848,0.24752008147562002,0.15689867896137716,1.0
10.0,37.476573873866165,8.215874053960917,0.4924312498997027,1.8041114458803957,2.0
10.0,83.65917756164532,22.2226358551009,1.296954283890564,8.424552200803621,3.0
10.0,69.43524576870257,23.464763439314456,1.2389385466159795,7.110460486318251,4.0
11.0,72.5252187128882,31.04081130947598,3.274204082707402,20.155666451346598,1.0
11.0,146.08394191446578,87.92915815253673,5.715492339626188,27.12926338117197,2.0
11.0,155.03887771323875,96.03222914574891,5.7127001084630455,22.73663781400475,3.0
11.0,169.5472009486133,99.30481819546279,6.152994911241242,18.182122177647415,4.0
11.0,192.8958893729137,99.59753581270996,6.231152785532432,23.87902677261533,5.0
11.0,151.19243266956684,91.50434343225453,4.756913723733308,22.29765698021229,7.0
11.0,191.6624413068326,96.63044324087464,5.620159438437594,23.075056482298855,8.0
11.0,143.51686733528302,78.1934969096138,4.797604059123825,17.95226710395857,9.0
14.0,2485.4995820550043,1413.0237481684821,15.175596553193794,176.29775050791397,1.0
14.0,2538.709265262328,1616.230063286778,15.698744509245106,138.6542791423323,2.0
15.0,121.65355929872025,34.61379210231736,1.8271779357927624,2.307034313763457,1.0
15.0,125.28848367203697,35.33526130892859,1.9608913031821853,1.7501415808932437,2.0
15.0,97.19927419291822,30.61656791420152,1.802863724664121,2.0597219471562327,3.0
15.0,113.04920543859416,33.600773376151515,1.9968200035194377,1.768564356428273,4.0
15.0,123.11034348718557,37.958250629781496,1.9069671997196649,2.0271541862500233,5.0
15.0,124.57967005920618,39.73941951787939,1.995655608454152,2.6857839095654623,7.0
15.0,145.85473051441036,39.01178870866442,2.1450693478824787,2.5957289567266,8.0
16.0,59.539963154637256,7.555700490769649,0.2012375439248509,0.4809310396535038,1.0
16.0,128.15779869591634,4.732205814561062,0.21718482628016705,1.0687228741911685,2.0
16.0,89.74591350949902,5.680235347788936,0.18039063217096718,0.3083438361573768,3.0
16.0,97.21989467559946,5.448977018751377,0.1702144205670879,0.7867106381456153,4.0
16.0,89.93373314821602,5.674897254696995,0.18819325532949693,0.6281082004719507,5.0
16.0,84.16945262865445,5.891370804377103,0.16610026391987787,0.7092294286050079,6.0
16.0,111.45384136848736,7.172492287502465,0.18992957827241036,0.88431628789605,7.0
16.0,116.20177571976082,6.804644150332705,0.1984993240180699,0.9484871706005511,8.0
16.0,111.57623537791405,7.550571301391493,0.21935693266871334,1.08604040689457,9.0
17.0,296.3484732623829,100.51628308254165,5.54065566829872,13.761774244566444,1.0
17.0,481.17878523114126,114.31907881660148,5.957878650971791,12.861751739862171,2.0
17.0,190.76185559535793,160.46239546683614,3.006027637988467,10.12367200332278,3.0
17.0,168.8334021082722,69.43387827793144,2.459943551069071,5.387525946790787,4.0
17.0,180.16277696548264,67.63711297204118,2.578317575722232,5.744569169931113,5.0
17.0,157.0496745383233,70.45899494445698,2.410166152077333,5.210844062034175,6.0
17.0,168.71906330312538,62.093240116179025,2.502956086594728,5.541474030472647,9.0
19.0,58.0860273913943,9.760169824518666,0.5576924102761758,1.7466411981685255,1.0
19.0,53.39099627946506,15.22248310597134,0.5559916263465764,0.7948065112455779,2.0
19.0,60.56152828481884,14.433315904539612,0.5489259271964825,0.8344585227445253,4.0
19.0,54.105758132564105,14.463502520828609,0.5787932501991745,0.897669950585018,6.0
19.0,62.851681481541235,13.31611820359136,0.5793262564797927,0.8354691372430396,7.0
19.0,62.477593234516064,16.99536246930925,0.667307253145326,0.9347632016144571,8.0
19.0,60.68049762664703,17.403622037971004,0.6821328006404529,0.9628017921520516,9.0
20.0,33.233024249600604,8.929729636319502,1.0127668824034326,1.0280961112941085,1.0
20.0,49.30377976007947,7.755849207814213,0.8315201582552002,0.7835816560281595,2.0
28.0,188.02379396921054,39.16266902671862,6.6713922022752845,33.13781725553422,1.0
28.0,638.9317821462339,238.96869727664352,13.734780817628165,109.1498259249026,2.0
28.0,1111.768451303057,487.62876080563234,14.833027327303219,113.84767367909193,3.0
28.0,1113.718636542458,595.4278084481525,16.775616474408714,138.99142912201083,6.0
28.0,911.3862606247675,492.93281414230245,13.836292711884722,116.32947009445525,7.0
28.0,1205.1380103138265,500.1256672804069,14.983353733337927,138.98749386335763,8.0
28.0,1156.7847976241835,558.9410610261874,16.78517605480886,118.41950578643653,9.0
30.0,86.92787844630388,34.13499215922789,1.5866133674395086,3.0701517778189564,1.0
30.0,78.84995320912827,34.310044484001835,1.6813616187122749,3.1081782384620267,2.0
30.0,74.54867307512188,37.506495499739884,1.908379572627707,3.3521631196100046,3.0
30.0,80.05312224693212,38.29092456014377,1.5931932312610333,3.1081588484561813,4.0
30.0,83.89937404825261,37.11827826011107,1.8946097381883684,3.9369044053915703,5.0
31.0,1072.8707170541386,922.814111997986,10.338612432211036,154.58990742158463,1.0
31.0,1361.806307472364,1604.5585981715062,14.03687992763988,311.0550561331473,2.0
31.0,1594.219498089499,2603.593088273439,22.492642277873127,282.7062206983441,3.0
31.0,2209.6474851509192,2342.2104752451146,13.397328767732233,485.88709656418774,4.0
31.0,2039.4371122977045,2237.1855556911732,11.696958398912352,406.24657856682614,6.0
31.0,2322.0603701363225,2591.0587932709286,14.677714714911048,445.8824766838876,7.0
31.0,2287.608173246165,2577.531860502321,12.794457332603242,442.3033813457366,8.0
32.0,1909.7990919503513,1068.64744212467,13.85829355621645,64.8166228424033,1.0
32.0,1647.7157368529215,1081.2414674974061,13.962813736436999,60.427239071967996,2.0
32.0,1782.2314806119284,1098.4090300668086,13.894439506910329,82.2546912402358,3.0
32.0,1747.125639346965,1016.2459995836172,13.457366282370817,75.98247369068494,5.0
32.0,1948.876205128181,1141.3629385792901,16.02833740192387,75.92369259828412,6.0
32.0,2115.0988825073455,1331.7566767278227,17.184596076963455,91.5979318406998,7.0
32.0,1666.821488577292,1014.6140031343078,14.172281608477858,80.68175999270647,8.0
35.0,369.54853915982403,242.29043930639045,6.500839885186635,24.822146506966387,1.0
35.0,447.3001358829614,238.38430090791016,6.625293169154247,25.570862321718984,2.0
35.0,395.33819512112944,220.14420833609984,6.887457529120417,21.013381784855547,3.0
35.0,443.07473828378374,247.31550298718773,6.986936372335323,31.315037622540448,4.0
35.0,440.1324815505821,258.37261538350816,7.064400354591551,23.688984212506824,5.0
35.0,385.5682055495404,211.30302881922705,5.692277007178734,25.19009272489298,6.0
35.0,395.13505905995794,254.3406408308734,6.6101991805426366,28.058295729603586,7.0
35.0,403.30613236191857,256.86682357643946,6.130459919598422,23.13583666779277,8.0
38.0,102.66063996092234,22.611019266305732,1.3290313527138853,10.848842960844477,1.0
38.0,129.71640718719914,26.444122844418636,1.478719443177367,9.641714874001925,2.0
38.0,124.57312187673281,25.809938068158193,1.322644695339773,9.951452644713145,3.0
38.0,141.94839967869746,27.505350048353193,1.5621170841558212,12.071234488365612,4.0
38.0,141.7172079245979,27.564304045913165,1.5815733410053237,13.23835316163102,5.0
38.0,149.76877540199408,31.121909312474887,1.5614241019150366,12.4584449219381,6.0
38.0,119.71442415077503,26.989682331567725,1.3465135967380872,9.991641326118012,7.0
38.0,121.63270539689313,27.271651066584692,1.373112046145878,12.202942880864814,8.0
40.0,1493.3709490551912,766.5737847033133,19.995773495843988,80.93331264317159,1.0
40.0,2475.985686029977,583.22292887114,37.37717445535732,55.115050609711,2.0
40.0,2751.663613704933,621.0807587663136,35.86182270683443,50.304286681171455,3.0
40.0,2353.8303461383866,562.4860179329186,36.58092794198407,51.82712972034965,4.0
40.0,2572.6154322468406,588.0056988665139,38.82488901415653,58.951834452494225,6.0
40.0,2749.1129249719297,573.7460686333535,41.025673120573366,65.19572968174663,7.0
40.0,2784.581168234042,754.7862830919846,44.21924557153554,66.40513502261642,8.0
40.0,2560.5129786140556,787.9066223188958,44.886349446423296,58.24606985955443,9.0
41.0,20.97987929868787,6.921652072523081,0.4804466630291159,0.20712534315689393,1.0
41.0,17.79941273099366,6.904206797934272,0.45945622622433907,0.16526819090964956,2.0
41.0,19.26385284686118,7.258808390329237,0.45419768982337777,0.15516048094629534,3.0
41.0,25.173696217049564,7.209902836765792,0.5734350883730575,0.2200765162887892,4.0
41.0,20.005672643368367,7.535713791261439,0.5194125240063308,0.18486731532611647,5.0
41.0,25.55095434154326,9.835350749940474,0.6811078097954858,0.21336960431713214,7.0
41.0,25.550907736338903,8.339895674171188,0.5873767705557492,0.258843944691384,8.0
45.0,4183.697620889053,2974.583665403462,32.788383012707136,361.0602568750642,1.0
45.0,5640.944511507343,4603.029592731317,31.669503664311684,760.5020270972024,2.0
45.0,11506.319812349515,4668.155680878272,117.99148128803694,633.0233102884422,3.0
45.0,12361.444471457296,3522.6782269768064,105.64040403424205,508.85065900942715,4.0
45.0,11812.260235229614,3699.600503525583,107.03797031919883,627.5357031334088,7.0
45.0,12718.746742154739,3678.537559358456,116.42645908438831,571.2714203958104,8.0
46.0,89.68157680625238,45.04875723708333,1.7599690044456118,2.7142520150125278,1.0
46.0,103.38018258985892,55.19950047391664,1.8492609411513459,2.4860236897793797,3.0
46.0,103.5279770251676,50.52289093295769,2.112655469721886,3.0679827312897126,4.0
46.0,122.93975273564834,52.23079727014167,1.9553147070037091,3.082929770548795,5.0
46.0,91.11999559877876,38.17821895930349,1.5021583381674197,2.5820055186404227,6.0
46.0,124.33319147923703,62.29569256457956,2.241886056748859,2.736976991639623,9.0
48.0,19.704037158258867,6.742916928056491,0.503240511162686,1.7305741978137992,1.0
48.0,50.75653861238771,31.43310254708325,1.210691681690423,5.190050521938376,2.0
48.0,59.99377988657749,31.3146220350693,1.180322516066603,5.535302695028817,3.0
48.0,65.5803950972684,28.603775897435863,1.349634399001042,5.610059926897702,4.0
48.0,63.415706831238055,32.36367487121744,1.4393390792968779,5.661068730671076,5.0
48.0,57.28245915490551,29.743729272679953,1.5334577973024268,4.9309713639634,6.0
48.0,55.46673800698265,29.175844723111265,1.1766804964293645,4.35844237659828,8.0
48.0,57.210458352941345,25.112227176945982,1.1547281945440635,4.651220500303102,9.0
50.0,26.89861142960502,2.7351162277871626,0.45449008818809455,1.5103768209809911,1.0
50.0,62.048782776120156,2.3074685883725343,0.3805813157413113,1.4049630704939744,2.0
50.0,66.4178961075415,2.2014239167050036,0.33410846804894606,1.3890545498884193,5.0
50.0,60.982800556333906,2.1845075881384086,0.3064583771854236,1.2993713578505584,6.0
50.0,63.190506064325014,2.4187600240424927,0.3613793914923017,1.2164140429144836,8.0
50.0,59.82474540347681,2.2621882202572827,0.32963495415869,1.3363546325046896,9.0
53.0,5539.555030463288,5411.815922275685,50.45882862733751,540.165294533153,1.0
53.0,6444.612734200162,5840.933908378538,45.34378124853982,613.4260117394184,2.0
53.0,6654.1892556487655,6761.000638507247,36.78905357701098,402.09534472272315,3.0
53.0,7814.33563305512,9164.21670463073,56.409689180715326,841.6834587534161,4.0
53.0,8057.092290930045,9556.271785863422,60.00162561926425,842.8870234189196,5.0
53.0,8049.94108123505,9663.22687743569,66.28982028396135,881.2490630385623,6.0
54.0,23.707186951384603,22.832032633847355,0.298456347214492,1.7022679204417055,1.0
54.0,70.09002686881291,65.71349290717048,0.5974719825007816,32.36516471188834,2.0
54.0,69.8091946043199,74.67490746017995,0.6693889282165429,27.51981287019554,3.0
54.0,71.76058922668311,70.68923381681493,0.7254511278465229,26.056695878617017,5.0
54.0,68.18412067869309,79.38784157161807,0.7191900764717152,29.216300931838024,6.0
54.0,63.57758053003047,76.49534313891967,0.7098896390032617,32.493842582684096,7.0
54.0,74.0303312226403,80.73892046783203,0.7172447183625468,26.50252311084923,8.0
54.0,82.53287797800449,83.56170328867229,0.676162854241273,36.305375374696915,9.0
55.0,2468.8975786972887,5740.267482408501,13.508676621144403,115.5729360511115,1.0
55.0,2599.0355622236502,5326.258741291188,11.831545654447023,123.7482371611912,2.0
55.0,2760.668210953593,6164.093131529394,13.676336834436087,133.01534211220172,3.0
55.0,2491.0009795212145,5120.10583651401,12.893690281145256,114.18520310253844,4.0
55.0,3102.058904595647,6204.975345112833,16.102353619661173,155.5623371370383,5.0
56.0,377.53953083128044,144.45847883561655,5.902057279296024,15.385036977765958,1.0
56.0,418.0414504378877,150.85318429767526,5.9322045879568694,14.42127761440602,2.0
56.0,373.3374902437793,140.88307319270217,5.091083353256168,13.527836126540247,3.0
56.0,354.6004827602378,143.59267925556892,5.913268931723734,14.427860730563179,6.0
56.0,412.5607929219358,131.29820237724275,6.387711265475268,15.484190514433507,7.0
56.0,486.49298848217256,152.1850967993968,7.028155742338505,15.68814891827391,8.0
56.0,516.9985872451824,192.22707833795624,7.394224214571594,17.94298958100779,9.0
57.0,60.78308427091695,61.1307052488631,2.6412448315561288,67.99685406549034,1.0
57.0,324.9451837523614,247.2035157474967,6.3170242301183235,161.13884619489215,2.0
57.0,2159.6176952460055,286.8699241238785,8.47964091592374,274.2553605221154,3.0
59.0,3444.516666463104,2061.8651341152117,37.508334258228466,225.17111374048545,1.0
59.0,4239.433869935834,2701.3021775193706,45.62715594465882,336.23513584515325,2.0
59.0,3462.6058355612417,2772.332110907833,39.536974818157795,146.25538901058988,3.0
59.0,4817.839890813433,1893.6942179722196,33.25882112262673,329.951958360459,4.0
59.0,4633.7653842240115,1906.7353507439047,35.40295584402013,439.9960172954603,5.0
59.0,4222.119304172853,1935.435784272755,36.68053535940184,331.0780940235615,6.0
59.0,3970.6267731702446,1826.220404460648,35.000269459736536,392.50082742689693,8.0
61.0,1979.1249537701758,340.4537502637298,21.93521230229027,127.93698103799659,1.0
61.0,2727.6353535713815,663.1868836196844,29.934642131153367,99.30706519739671,2.0
61.0,3234.1839845436352,893.4273478267125,32.725516208021176,144.75958478033309,3.0
61.0,3568.8884511838132,944.6939218171839,33.63039282711888,171.99597401639465,4.0
61.0,3855.360365316859,929.9796960773094,32.56892305029769,177.76449613629438,5.0
61.0,4130.382168219436,872.7463000414522,34.51371725819999,142.70871483718633,6.0
62.0,61.50251980639471,18.15692066629469,1.019294388140876,1.4902936777097437,1.0
62.0,59.26998006141328,27.273224749058826,1.1403971364334786,2.3682366488104556,2.0
62.0,55.3185508246969,27.300343352770614,1.275170536799276,2.766625619253541,6.0
62.0,70.02954498348377,31.613566538689128,1.3676997120387093,2.9450629520165634,7.0
62.0,53.16147546661602,29.12982584458826,1.2909143217474222,3.2546635656031233,8.0
62.0,55.25566069162403,28.341268367375427,1.210189072370934,2.610622437171557,9.0
63.0,228.15196253883133,103.84729319734576,3.6798039201244954,5.170792822831438,1.0
63.0,374.1879392085137,184.90458630782751,3.016390777466376,10.849963143975456,2.0
63.0,355.2061622361018,205.23636105748972,2.593349298447121,34.88035037528748,3.0
63.0,427.3097052922789,260.2016065546939,3.0734262514855297,29.477597726023387,4.0
63.0,461.4989722262854,254.51212556482292,3.113163037601694,23.11624969579785,6.0
63.0,461.01199080351677,274.3559786114093,3.7147998989059787,28.16556997536156,7.0
63.0,563.9919028459602,265.1658329497546,3.3339714148442536,36.061664509353655,8.0
63.0,441.98493160501295,233.35715373639388,2.850109254154346,19.904642353397612,9.0
65.0,89.66098271444778,41.51701765380802,2.9945547905168355,7.587792650103232,1.0
65.0,81.08262087093004,37.37766640384823,3.0449154849872007,6.632749581161636,2.0
65.0,105.14793156689629,42.99797202352517,3.1996816195887754,7.243694939904283,3.0
65.0,117.86543768178629,49.01456254411235,3.82453564906756,8.880058976283632,4.0
65.0,131.58196926044752,50.538111748567985,3.9218171185898223,9.04780525047871,5.0
65.0,107.24794819079669,51.93078588468332,3.8243010695202777,8.852530363394008,7.0
65.0,92.10262863897846,40.081858610774816,3.0765173584372003,7.558315319970032,8.0
66.0,3995.5035370514784,464.44147541544885,27.943995791585987,153.0827516298689,1.0
66.0,4057.0121173765992,494.94893574803586,27.005416174125056,55.638586611783836,2.0
66.0,3675.1626117156247,923.8501347870377,25.07229296037965,257.14129111309785,3.0
66.0,3400.801480751514,997.9694049587686,28.114534398938403,267.37903197754304,4.0
66.0,3481.3522701123206,948.106435684349,26.32778444111208,277.68668501976333,6.0
66.0,3471.3569884077033,936.896994421449,26.034878487637112,273.3419262215814,7.0
66.0,3410.5282626024295,939.8681204761758,24.08583516692516,277.48288112336223,8.0
66.0,4067.870886028633,958.054841976794,26.744479549980056,309.82905185532303,9.0
71.0,153.9287426193392,49.157647234403434,2.9016056756963406,9.542588768117131,1.0
71.0,139.08010706315332,23.1544961994738,1.6772176161303427,6.288370271177198,2.0
76.0,109.43298509628816,19.066456430016494,0.6483832438108839,1.4767418826664924,1.0
76.0,107.12874780552892,20.500674890588165,0.7953768356977768,1.2503809795221827,2.0
76.0,111.36152200246956,19.214408842421804,0.7306930129119964,1.3763366500957477,4.0
76.0,120.52643074674089,20.337277678847155,0.7794629556524466,1.5349500060265335,5.0
76.0,126.66861926442228,21.563376008014394,0.8913541960576608,1.8851897065161742,6.0
76.0,93.34365145244773,17.26154168844725,0.640908348004014,1.383682891441762,9.0
78.0,394.3519512487269,125.99297661403295,3.286017278647744,20.94112201791386,1.0
78.0,367.44499657660174,154.70128611422743,3.736725237309117,11.447079889401182,2.0
78.0,293.12763498508025,149.60272985317008,2.747155226491377,13.47998342261733,3.0
78.0,357.62130565992555,137.55392661864067,2.9316704696948284,19.79942406107233,4.0
78.0,302.08614420129203,116.90523824331586,2.689373072781843,17.47632451378832,7.0
78.0,418.15207306090497,167.67552770550842,3.328824971796849,18.85417213201836,8.0
78.0,333.9147387308995,145.94081205465562,3.3714632082823686,20.078924595962704,9.0
80.0,72.38926092429088,54.23750736327494,0.5495442430073112,40.86609575634124,1.0
80.0,65.94973284537231,60.28154526073811,0.5746247028688445,38.5334282776154,2.0
80.0,65.96782081399505,61.26622410227657,0.49987282506903474,36.46434130473366,3.0
80.0,63.25606389658912,54.157244133301184,0.5447250084885762,46.38138757911389,4.0
80.0,70.16580103914055,71.50052090173455,0.5836327220991557,46.089272026796294,6.0
80.0,83.65691463580971,81.7541136903752,0.648615885726245,57.217684238228266,7.0
81.0,599.6766090864242,244.88998349570875,15.179443100574337,145.1138578926658,1.0
81.0,912.5997694563268,359.96877623050494,16.740311159527693,98.15529861589879,2.0
81.0,1283.0899509461242,658.7450273400403,22.29040667738868,97.12814506143422,3.0
81.0,2814.4886895836207,813.9062319241831,24.638694959042073,206.77158028656393,4.0
81.0,2407.7919687198378,782.9988664002399,22.511892530353645,226.25016441145561,8.0
81.0,3290.5738375408564,1021.5196318735152,29.46989922003517,321.41148695551277,9.0
82.0,17624.628444965987,14744.171503363264,48.71805454884971,2523.1588694272277,1.0
82.0,23317.077219439594,19448.916158891006,48.25288407235273,2716.316289245706,2.0
82.0,17222.50074883237,25027.000183676642,58.693206383987196,3246.7334799113855,3.0
82.0,25383.96144355323,23811.615196243478,58.68620916246825,3775.990156775408,4.0
82.0,21956.033635380154,22674.4112314383,55.14361985665403,3959.353006933843,7.0
82.0,26117.63581430516,23447.87247994376,61.53571150269707,3975.8590514188722,8.0
82.0,28173.86368006272,25962.555616815924,68.88394943424427,4484.571030015092,9.0
83.0,263.85663036328884,233.4879468271525,14.434807078604766,35.37931530059354,1.0
83.0,335.6388208475618,113.33076960522527,12.537677128638752,16.007143761215364,2.0
83.0,436.206211543317,111.16089717437434,12.738072370205675,21.863494971078694,3.0
83.0,359.50086462923235,123.74596416563737,12.45478148421103,25.296377560542847,4.0
83.0,378.6447810824542,109.49490307020194,12.0418708215286,18.925115674414105,5.0
83.0,368.99304109669845,109.14620241768343,12.916783568311422,27.06077137631739,7.0
83.0,393.4170054801598,117.56856596705887,12.264848321052513,24.08281641949102,8.0
84.0,1106.8825280639408,318.88067567501224,11.367089500665028,26.611412772395365,1.0
84.0,1115.046267322337,325.6105248287131,11.872241514633421,35.65407362167832,3.0
84.0,1036.5775249504536,305.83916972708346,10.643728403334922,25.554665886617734,4.0
84.0,1112.8702718787401,312.79649751287667,11.22149404722569,26.263091803120844,5.0
84.0,1412.048717510201,402.16560057725485,14.50142537916175,40.15168624057619,9.0
86.0,69.54150916980348,23.71771901360161,1.670436902503988,17.342616496866086,1.0
86.0,186.89904397135535,87.98926596742278,3.4811145745609826,23.718382016488373,2.0
86.0,426.87804050842425,187.0684880979063,5.627593318480027,45.46565103203664,3.0
86.0,449.33624596843254,181.95399452110806,5.42802801571026,50.735642382565615,4.0
86.0,494.47591121731364,200.322164742248,5.541370744433676,57.395616949444886,6.0
86.0,486.6347696233832,183.44897824347706,5.481569902422609,64.98088339823016,7.0
86.0,393.49016700298876,202.2609449705288,5.474682631052415,58.11719002132807,8.0
86.0,425.69804444782244,178.31543437640136,5.27836081214068,51.17458904563176,9.0
89.0,1008.058633349974,412.6195448377191,15.19858697550342,45.43247187172513,1.0
89.0,1117.3636465922984,383.4626286678495,14.397926758552966,46.94191406763093,2.0
89.0,934.4205276483843,379.80312839543205,15.40178604177025,43.2320317021992,3.0
89.0,1145.182053689029,408.99354792400436,18.216808669803687,55.60550528744336,4.0
89.0,1184.6666042759468,497.99185771551333,18.26894355325974,66.13616771040688,7.0
89.0,885.3142512287153,446.81020273892756,18.596135538982193,52.771241382664755,8.0
89.0,931.1473167027474,403.3982589640307,13.57894281689493,45.64250546075492,9.0
93.0,22.13012488850642,2.37504571675553,0.1502657389272013,1.3927398937578466,1.0
93.0,23.53577027344039,2.18067196675273,0.16248454476332863,1.3436526174170138,2.0
93.0,22.215362312352386,2.426062322292892,0.17069758628834494,1.3910286045853526,4.0
93.0,22.770438608907725,2.2166329003627663,0.1591457811797791,1.427546860695868,6.0
93.0,24.551055152787733,2.4009428496843874,0.17764890227078586,1.3930284838175482,7.0
93.0,17.806659511708354,2.2183104867377152,0.13692191766719478,1.3162230977247604,8.0
93.0,17.88494556036503,2.0121888143207847,0.14756916608784645,1.3389100462325219,9.0
96.0,15.724526950908114,4.463199448851504,0.11853293761908458,3.8231253012220945,1.0
96.0,16.32072559267896,4.017932327097429,0.13277582991150533,4.373463032659072,2.0
96.0,14.970175786940024,4.580535681224607,0.12597269017416565,4.88887751459339,4.0
96.0,14.18336833789218,4.244456918957861,0.1088214745684186,3.7540960996792307,7.0
96.0,19.367708172059455,6.088010932807493,0.1649157404949436,4.839154299195121,9.0
98.0,207.2224907863986,39.76362142308549,2.060403311577948,8.062116957697928,1.0
98.0,229.23966983043093,45.60700486726962,2.2326719724503823,11.134144460515886,6.0
102.0,770.7841828359158,133.19286675554568,4.476993705391459,46.92150550932037,1.0
102.0,865.4521356747737,136.97226580758067,4.6391625724266365,52.50123745474409,2.0
102.0,863.4188028909895,150.90014819594433,5.1930577068201975,54.211282123290516,4.0
102.0,944.7934009126681,148.4270532402555,5.187887043056701,66.72305147082388,5.0
102.0,830.0547745558129,141.07943377692783,4.5292830465193,49.13935915632333,7.0
102.0,850.7399585890507,138.19255038980748,4.915481004196955,55.39973332367791,9.0
104.0,0.39196233651708523,2.8716596904850564,0.06955188616932875,0.18811175424985388,1.0
104.0,11.286764330457558,8.859814292183739,0.8263634124325195,5.460587121489556,2.0
104.0,10.905341498153186,7.9906778180781,0.7794931862624422,5.0850487657546415,3.0
104.0,11.517878477647605,9.608614340749613,0.8387992396259094,6.341662800059494,5.0
104.0,9.189876554896744,9.88358800232809,0.8899418203661059,5.4999199402895576,6.0
104.0,8.694034258313474,8.510061440558484,0.7455342705467185,5.271843867941051,8.0
104.0,11.228486712058553,9.223257736406081,0.8743233286476637,4.96750980419808,9.0
109.0,150.37854233061552,10.676331217412844,1.3978784797981103,6.366350699212364,1.0
109.0,141.11028771740055,10.9555736375633,1.6222075909267544,6.080111051005375,2.0
111.0,426.7237975172542,253.19942365660447,5.922240238624239,40.0066226248066,1.0
111.0,485.3121142200276,273.9802647128267,5.5351820343721005,13.005905080851964,2.0
111.0,587.2800910601643,321.05944618562353,4.690334531860603,25.237958528300716,3.0
111.0,550.6340256375355,267.37492090909404,4.628504014238671,25.028391378909813,4.0
114.0,50.56464844696768,8.312281060836469,0.5627709224689056,1.0589872135885179,1.0
114.0,15.706797404778392,5.9568035998446485,0.296632207801293,0.08017548083554127,2.0
114.0,17.322331648930604,5.21630708277222,0.29945826676212517,0.0846022568874203,6.0
114.0,24.533190731829386,5.986922495139525,0.39748434230757235,0.08341207677976085,7.0
114.0,22.841153719533775,6.9151509923419745,0.3592924904739439,0.08267697157115653,9.0
118.0,6.089171774901032,6.646894192019503,0.21186049614113106,0.32117026607847987,1.0
118.0,29.121270063478377,5.231123638159331,0.21047349553734185,1.876224140323818,2.0
118.0,25.543335859792283,6.4094589642181505,0.213970150953142,1.5237427640365624,3.0
118.0,26.760117902743826,6.706109506011386,0.23424097858108286,2.080571883835049,4.0
118.0,24.325210866979138,6.156388130132497,0.20719286537005843,1.7816902407182365,5.0
118.0,24.104227137589383,6.996275482828587,0.2519129276909571,2.0390639455671913,6.0
118.0,27.112545940192636,7.354444693599444,0.25564632114103397,2.15750101832788,7.0
118.0,26.015188721508988,6.437389980286446,0.22005075184307551,2.023420063520263,8.0
118.0,29.798721072378115,6.932539872514352,0.23744666839264453,1.8706596758213345,9.0
123.0,313.43286916219034,134.22360143441577,3.5163826388658848,16.489171700655525,1.0
123.0,276.91231170779366,134.54702174063564,3.5052727283664757,16.322142115778984,2.0
123.0,347.1839955853437,151.5509381354975,4.253248977560969,18.023552497775395,3.0
123.0,344.3137565555625,153.21124686791183,3.961467844173344,21.140663967200126,4.0
